CONNECTION,MSG_NAME,DATA_TYPE,FIELD_NAME,DESCRIPTION,UNITS,DIM,INIT_VALUE,RANGE_LOW,RANGE_HIGH,REMARKS,BYTE_OFFSET,BIT_OFFSET
udpConn3,TM3893,U16,mtVar02894,mtVar02894,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13938,0
udpConn3,TM3894,U16,mtVar02895,mtVar02895,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13940,0
udpConn3,TM3895,U16,mtVar02896,mtVar02896,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13942,0
udpConn3,TM3896,U16,mtVar02897,mtVar02897,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13944,0
udpConn3,TM3897,U16,mtVar02898,mtVar02898,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13946,0
udpConn3,TM3898,U16,mtVar02899,mtVar02899,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13948,0
udpConn3,TM3899,U16,mtVar02900,mtVar02900,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13950,0
udpConn3,TM3900,U16,mtVar02901,mtVar02901,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13952,0
udpConn3,TM3901,U16,mtVar02902,mtVar02902,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13954,0
udpConn3,TM3902,U16,mtVar02903,mtVar02903,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13956,0
udpConn3,TM3903,U16,mtVar02904,mtVar02904,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13958,0
udpConn3,TM3904,U32,mtVar02905,mtVar02905,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13960,0
udpConn3,TM3905,U32,mtVar02906,mtVar02906,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13964,0
udpConn3,TM3906,U32,mtVar02907,mtVar02907,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13968,0
udpConn3,TM3907,U32,mtVar02908,mtVar02908,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13972,0
udpConn3,TM3908,U32,mtVar02909,mtVar02909,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13976,0
udpConn3,TM3909,U32,mtVar02910,mtVar02910,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13980,0
udpConn3,TM3910,U32,mtVar02911,mtVar02911,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13984,0
udpConn3,TM3911,U32,mtVar02912,mtVar02912,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13988,0
udpConn3,TM3912,U32,mtVar02913,mtVar02913,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13992,0
udpConn3,TM3913,U32,mtVar02914,mtVar02914,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,13996,0
udpConn3,TM3914,U32,mtVar02915,mtVar02915,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14000,0
udpConn3,TM3915,U32,mtVar02916,mtVar02916,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14004,0
udpConn3,TM3916,U32,mtVar02917,mtVar02917,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14008,0
udpConn3,TM3917,U32,mtVar02918,mtVar02918,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14012,0
udpConn3,TM3918,U32,mtVar02919,mtVar02919,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14016,0
udpConn3,TM3919,U32,mtVar02920,mtVar02920,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14020,0
udpConn3,TM3920,U32,mtVar02921,mtVar02921,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14024,0
udpConn3,TM3921,U32,mtVar02922,mtVar02922,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14028,0
udpConn3,TM3922,U32,mtVar02923,mtVar02923,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14032,0
udpConn3,TM3923,U32,mtVar02924,mtVar02924,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14036,0
udpConn3,TM3924,F64,mtVar02925,mtVar02925,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14040,0
udpConn3,TM3925,F64,mtVar02926,mtVar02926,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14048,0
udpConn3,TM3926,F64,mtVar02927,mtVar02927,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14056,0
udpConn3,TM3927,F64,mtVar02928,mtVar02928,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14064,0
udpConn3,TM3928,F64,mtVar02929,mtVar02929,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14072,0
udpConn3,TM3929,F64,mtVar02930,mtVar02930,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14080,0
udpConn3,TM3930,F64,mtVar02931,mtVar02931,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14088,0
udpConn3,TM3931,F64,mtVar02932,mtVar02932,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14096,0
udpConn3,TM3932,F64,mtVar02933,mtVar02933,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14104,0
udpConn3,TM3933,F64,mtVar02934,mtVar02934,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14112,0
udpConn3,TM3934,F64,mtVar02935,mtVar02935,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14120,0
udpConn3,TM3935,F64,mtVar02936,mtVar02936,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14128,0
udpConn3,TM3936,F64,mtVar02937,mtVar02937,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14136,0
udpConn3,TM3937,F64,mtVar02938,mtVar02938,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14144,0
udpConn3,TM3938,F64,mtVar02939,mtVar02939,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14152,0
udpConn3,TM3939,F64,mtVar02940,mtVar02940,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14160,0
udpConn3,TM3940,F64,mtVar02941,mtVar02941,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14168,0
udpConn3,TM3941,F64,mtVar02942,mtVar02942,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14176,0
udpConn3,TM3942,F64,mtVar02943,mtVar02943,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14184,0
udpConn3,TM3943,F64,mtVar02944,mtVar02944,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14192,0
udpConn3,TM3944,F64,mtVar02945,mtVar02945,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14200,0
udpConn3,TM3945,F64,mtVar02946,mtVar02946,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14208,0
udpConn3,TM3946,F64,mtVar02947,mtVar02947,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14216,0
udpConn3,TM3947,F64,mtVar02948,mtVar02948,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14224,0
udpConn3,TM3948,F64,mtVar02949,mtVar02949,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14232,0
udpConn3,TM3949,F64,mtVar02950,mtVar02950,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14240,0
udpConn3,TM3950,U64,mtVar02951,mtVar02951,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14248,0
udpConn3,TM3951,U64,mtVar02952,mtVar02952,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14256,0
udpConn3,TM3952,U64,mtVar02953,mtVar02953,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14264,0
udpConn3,TM3953,U64,mtVar02954,mtVar02954,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14272,0
udpConn3,TM3954,U64,mtVar02955,mtVar02955,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14280,0
udpConn3,TM3955,U64,mtVar02956,mtVar02956,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14288,0
udpConn3,TM3956,U64,mtVar02957,mtVar02957,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14296,0
udpConn3,TM3957,U64,mtVar02958,mtVar02958,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14304,0
udpConn3,TM3958,U64,mtVar02959,mtVar02959,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14312,0
udpConn3,TM3959,U64,mtVar02960,mtVar02960,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14320,0
udpConn3,TM3960,U64,mtVar02961,mtVar02961,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14328,0
udpConn3,TM3961,U64,mtVar02962,mtVar02962,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14336,0
udpConn3,TM3962,U64,mtVar02963,mtVar02963,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14344,0
udpConn3,TM3963,U64,mtVar02964,mtVar02964,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14352,0
udpConn3,TM3964,U64,mtVar02965,mtVar02965,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14360,0
udpConn3,TM3965,U64,mtVar02966,mtVar02966,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14368,0
udpConn3,TM3966,U64,mtVar02967,mtVar02967,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14376,0
udpConn3,TM3967,U64,mtVar02968,mtVar02968,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14384,0
udpConn3,TM3968,U64,mtVar02969,mtVar02969,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14392,0
udpConn3,TM3969,U64,mtVar02970,mtVar02970,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14400,0
udpConn3,TM3970,U1,mtVar02971,mtVar02971,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,0
udpConn3,TM3971,U1,mtVar02972,mtVar02972,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,1
udpConn3,TM3972,U1,mtVar02973,mtVar02973,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,2
udpConn3,TM3973,U1,mtVar02974,mtVar02974,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,3
udpConn3,TM3974,U1,mtVar02975,mtVar02975,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,4
udpConn3,TM3975,U1,mtVar02976,mtVar02976,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,5
udpConn3,TM3976,U1,mtVar02977,mtVar02977,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,6
udpConn3,TM3977,U1,mtVar02978,mtVar02978,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14408,7
udpConn3,TM3978,U1,mtVar02979,mtVar02979,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,0
udpConn3,TM3979,U1,mtVar02980,mtVar02980,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,1
udpConn3,TM3980,U1,mtVar02981,mtVar02981,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,2
udpConn3,TM3981,U1,mtVar02982,mtVar02982,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,3
udpConn3,TM3982,U1,mtVar02983,mtVar02983,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,4
udpConn3,TM3983,U1,mtVar02984,mtVar02984,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,5
udpConn3,TM3984,U1,mtVar02985,mtVar02985,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,6
udpConn3,TM3985,U1,mtVar02986,mtVar02986,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14409,7
udpConn3,TM3986,U1,mtVar02987,mtVar02987,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,0
udpConn3,TM3987,U1,mtVar02988,mtVar02988,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,1
udpConn3,TM3988,U1,mtVar02989,mtVar02989,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,2
udpConn3,TM3989,U1,mtVar02990,mtVar02990,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,3
udpConn3,TM3990,U1,mtVar02991,mtVar02991,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,4
udpConn3,TM3991,U1,mtVar02992,mtVar02992,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,5
udpConn3,TM3992,U1,mtVar02993,mtVar02993,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,6
udpConn3,TM3993,S32,mtVar02994,mtVar02994,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14410,7
udpConn3,TM3994,S32,mtVar02995,mtVar02995,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14414,0
udpConn3,TM3995,S32,mtVar02996,mtVar02996,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14418,0
udpConn3,TM3996,S32,mtVar02997,mtVar02997,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14422,0
udpConn3,TM3997,S32,mtVar02998,mtVar02998,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14426,0
udpConn3,TM3998,S32,mtVar02999,mtVar02999,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14430,0
udpConn3,TM3999,S32,mtVar03000,mtVar03000,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14434,0
udpConn3,TM4000,S32,mtVar03001,mtVar03001,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14438,0
udpConn3,TM4001,S32,mtVar03002,mtVar03002,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14442,0
udpConn3,TM4002,S32,mtVar03003,mtVar03003,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14446,0
udpConn3,TM4003,S32,mtVar03004,mtVar03004,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14450,0
udpConn3,TM4004,S32,mtVar03005,mtVar03005,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14454,0
udpConn3,TM4005,S32,mtVar03006,mtVar03006,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14458,0
udpConn3,TM4006,S32,mtVar03007,mtVar03007,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14462,0
udpConn3,TM4007,S32,mtVar03008,mtVar03008,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14466,0
udpConn3,TM4008,S32,mtVar03009,mtVar03009,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14470,0
udpConn3,TM4009,S32,mtVar03010,mtVar03010,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14474,0
udpConn3,TM4010,S32,mtVar03011,mtVar03011,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14478,0
udpConn3,TM4011,S32,mtVar03012,mtVar03012,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14482,0
udpConn3,TM4012,S32,mtVar03013,mtVar03013,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14486,0
udpConn3,TM4013,S64,mtVar03014,mtVar03014,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14490,0
udpConn3,TM4014,S64,mtVar03015,mtVar03015,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14498,0
udpConn3,TM4015,S64,mtVar03016,mtVar03016,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14506,0
udpConn3,TM4016,S64,mtVar03017,mtVar03017,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14514,0
udpConn3,TM4017,S64,mtVar03018,mtVar03018,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14522,0
udpConn3,TM4018,S64,mtVar03019,mtVar03019,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14530,0
udpConn3,TM4019,S64,mtVar03020,mtVar03020,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14538,0
udpConn3,TM4020,S64,mtVar03021,mtVar03021,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14546,0
udpConn3,TM4021,S64,mtVar03022,mtVar03022,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14554,0
udpConn3,TM4022,S64,mtVar03023,mtVar03023,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14562,0
udpConn3,TM4023,S64,mtVar03024,mtVar03024,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14570,0
udpConn3,TM4024,S64,mtVar03025,mtVar03025,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14578,0
udpConn3,TM4025,S64,mtVar03026,mtVar03026,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14586,0
udpConn3,TM4026,S64,mtVar03027,mtVar03027,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14594,0
udpConn3,TM4027,S64,mtVar03028,mtVar03028,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14602,0
udpConn3,TM4028,S64,mtVar03029,mtVar03029,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14610,0
udpConn3,TM4029,S64,mtVar03030,mtVar03030,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14618,0
udpConn3,TM4030,S64,mtVar03031,mtVar03031,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14626,0
udpConn3,TM4031,S64,mtVar03032,mtVar03032,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14634,0
udpConn3,TM4032,S64,mtVar03033,mtVar03033,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14642,0
udpConn3,TM4033,S64,mtVar03034,mtVar03034,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14650,0
udpConn3,TM4034,S64,mtVar03035,mtVar03035,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14658,0
udpConn3,TM4035,S64,mtVar03036,mtVar03036,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14666,0
udpConn3,TM4036,S64,mtVar03037,mtVar03037,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14674,0
udpConn3,TM4037,U8,mtVar03038,mtVar03038,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14682,0
udpConn3,TM4038,U8,mtVar03039,mtVar03039,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14683,0
udpConn3,TM4039,U8,mtVar03040,mtVar03040,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14684,0
udpConn3,TM4040,U8,mtVar03041,mtVar03041,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14685,0
udpConn3,TM4041,U8,mtVar03042,mtVar03042,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14686,0
udpConn3,TM4042,U8,mtVar03043,mtVar03043,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14687,0
udpConn3,TM4043,U8,mtVar03044,mtVar03044,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14688,0
udpConn3,TM4044,U8,mtVar03045,mtVar03045,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14689,0
udpConn3,TM4045,U8,mtVar03046,mtVar03046,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14690,0
udpConn3,TM4046,U8,mtVar03047,mtVar03047,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14691,0
udpConn3,TM4047,U8,mtVar03048,mtVar03048,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14692,0
udpConn3,TM4048,U8,mtVar03049,mtVar03049,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14693,0
udpConn3,TM4049,U8,mtVar03050,mtVar03050,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14694,0
udpConn3,TM4050,U8,mtVar03051,mtVar03051,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14695,0
udpConn3,TM4051,U8,mtVar03052,mtVar03052,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14696,0
udpConn3,TM4052,U8,mtVar03053,mtVar03053,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14697,0
udpConn3,TM4053,U8,mtVar03054,mtVar03054,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14698,0
udpConn3,TM4054,U8,mtVar03055,mtVar03055,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14699,0
udpConn3,TM4055,U8,mtVar03056,mtVar03056,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14700,0
udpConn3,TM4056,U8,mtVar03057,mtVar03057,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14701,0
udpConn3,TM4057,U16,mtVar03058,mtVar03058,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14702,0
udpConn3,TM4058,U16,mtVar03059,mtVar03059,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14704,0
udpConn3,TM4059,U16,mtVar03060,mtVar03060,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14706,0
udpConn3,TM4060,U16,mtVar03061,mtVar03061,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14708,0
udpConn3,TM4061,U16,mtVar03062,mtVar03062,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14710,0
udpConn3,TM4062,U16,mtVar03063,mtVar03063,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14712,0
udpConn3,TM4063,U16,mtVar03064,mtVar03064,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14714,0
udpConn3,TM4064,U16,mtVar03065,mtVar03065,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14716,0
udpConn3,TM4065,U16,mtVar03066,mtVar03066,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14718,0
udpConn3,TM4066,U16,mtVar03067,mtVar03067,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14720,0
udpConn3,TM4067,U16,mtVar03068,mtVar03068,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14722,0
udpConn3,TM4068,U16,mtVar03069,mtVar03069,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14724,0
udpConn3,TM4069,U16,mtVar03070,mtVar03070,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14726,0
udpConn3,TM4070,U16,mtVar03071,mtVar03071,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14728,0
udpConn3,TM4071,U16,mtVar03072,mtVar03072,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14730,0
udpConn3,TM4072,U16,mtVar03073,mtVar03073,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14732,0
udpConn3,TM4073,U16,mtVar03074,mtVar03074,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14734,0
udpConn3,TM4074,U16,mtVar03075,mtVar03075,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14736,0
udpConn3,TM4075,U16,mtVar03076,mtVar03076,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14738,0
udpConn3,TM4076,U32,mtVar03077,mtVar03077,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14740,0
udpConn3,TM4077,U32,mtVar03078,mtVar03078,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14744,0
udpConn3,TM4078,U32,mtVar03079,mtVar03079,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14748,0
udpConn3,TM4079,U32,mtVar03080,mtVar03080,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14752,0
udpConn3,TM4080,U32,mtVar03081,mtVar03081,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14756,0
udpConn3,TM4081,U32,mtVar03082,mtVar03082,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14760,0
udpConn3,TM4082,U32,mtVar03083,mtVar03083,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14764,0
udpConn3,TM4083,U32,mtVar03084,mtVar03084,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14768,0
udpConn3,TM4084,U32,mtVar03085,mtVar03085,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14772,0
udpConn3,TM4085,U32,mtVar03086,mtVar03086,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14776,0
udpConn3,TM4086,U32,mtVar03087,mtVar03087,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14780,0
udpConn3,TM4087,U32,mtVar03088,mtVar03088,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14784,0
udpConn3,TM4088,U32,mtVar03089,mtVar03089,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14788,0
udpConn3,TM4089,U32,mtVar03090,mtVar03090,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14792,0
udpConn3,TM4090,U32,mtVar03091,mtVar03091,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14796,0
udpConn3,TM4091,U32,mtVar03092,mtVar03092,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14800,0
udpConn3,TM4092,U32,mtVar03093,mtVar03093,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14804,0
udpConn3,TM4093,U32,mtVar03094,mtVar03094,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14808,0
udpConn3,TM4094,U32,mtVar03095,mtVar03095,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14812,0
udpConn3,TM4095,U32,mtVar03096,mtVar03096,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14816,0
udpConn3,TM4096,F64,mtVar03097,mtVar03097,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14820,0
udpConn3,TM4097,F64,mtVar03098,mtVar03098,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14828,0
udpConn3,TM4098,F64,mtVar03099,mtVar03099,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14836,0
udpConn3,TM4099,F64,mtVar03100,mtVar03100,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14844,0
udpConn3,TM4100,F64,mtVar03101,mtVar03101,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14852,0
udpConn3,TM4101,F64,mtVar03102,mtVar03102,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14860,0
udpConn3,TM4102,F64,mtVar03103,mtVar03103,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14868,0
udpConn3,TM4103,F64,mtVar03104,mtVar03104,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14876,0
udpConn3,TM4104,F64,mtVar03105,mtVar03105,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14884,0
udpConn3,TM4105,F64,mtVar03106,mtVar03106,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14892,0
udpConn3,TM4106,F64,mtVar03107,mtVar03107,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14900,0
udpConn3,TM4107,F64,mtVar03108,mtVar03108,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14908,0
udpConn3,TM4108,F64,mtVar03109,mtVar03109,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14916,0
udpConn3,TM4109,F64,mtVar03110,mtVar03110,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,14924,0
